"id","title","url","latitude","longitude","is_correctly" 
1409,"Тишениновка (Инжавинский район)","https://ru.wikipedia.org/wiki/%D0%A2%D0%B8%D1%88%D0%B5%D0%BD%D0%B8%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%98%D0%BD%D0%B6%D0%B0%D0%B2%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.1375,42.69472222222222,1
1410,"Соловьянка (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BB%D0%BE%D0%B2%D1%8C%D1%8F%D0%BD%D0%BA%D0%B0_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.22361111111111,42.64194444444444,1
1411,"Мамонтово (Сосновский район)","https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BC%D0%BE%D0%BD%D1%82%D0%BE%D0%B2%D0%BE_(%D0%A1%D0%BE%D1%81%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",53.22972222222222,41.70444444444445,1
1412,"Ленинское (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%BD%D0%B8%D0%BD%D1%81%D0%BA%D0%BE%D0%B5_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.76611111111111,42.82833333333333,1
1413,"Новая Ульяновка","https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B2%D0%B0%D1%8F_%D0%A3%D0%BB%D1%8C%D1%8F%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0",52.76694444444444,42.391666666666666,1
1414,"Отделение Политотдельское","https://ru.wikipedia.org/wiki/%D0%9E%D1%82%D0%B4%D0%B5%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5_%D0%9F%D0%BE%D0%BB%D0%B8%D1%82%D0%BE%D1%82%D0%B4%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B5",52.21305555555555,40.878055555555555,1
1415,"Титовка (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%A2%D0%B8%D1%82%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",53.05305555555555,41.221944444444446,1
1416,"Заречье (Сосновский район)","https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D1%80%D0%B5%D1%87%D1%8C%D0%B5_(%D0%A1%D0%BE%D1%81%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",53.09555555555555,41.58833333333334,1
1417,"Михайловка (Инжавинский район)","https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%98%D0%BD%D0%B6%D0%B0%D0%B2%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.35777777777778,42.82166666666667,1
1418,"Новая Деревня (Ржаксинский район)","https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B2%D0%B0%D1%8F_%D0%94%D0%B5%D1%80%D0%B5%D0%B2%D0%BD%D1%8F_(%D0%A0%D0%B6%D0%B0%D0%BA%D1%81%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.08083333333334,41.80833333333333,1
1419,"Кипец","https://ru.wikipedia.org/wiki/%D0%9A%D0%B8%D0%BF%D0%B5%D1%86",52.43444444444444,42.63972222222222,1
1420,"Старица (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B0%D1%80%D0%B8%D1%86%D0%B0_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.603611111111114,42.80277777777778,1
1421,"Кобяки (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B1%D1%8F%D0%BA%D0%B8_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.69499999999999,42.57916666666667,1
1422,"Ракитино (Ржаксинский район)","https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D0%BA%D0%B8%D1%82%D0%B8%D0%BD%D0%BE_(%D0%A0%D0%B6%D0%B0%D0%BA%D1%81%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.030277777777776,41.653055555555554,1
1423,"Пахарь (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%85%D0%B0%D1%80%D1%8C_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.10472222222222,41.8975,1
1424,"Грачёвка (Мордовский район)","https://ru.wikipedia.org/wiki/%D0%93%D1%80%D0%B0%D1%87%D1%91%D0%B2%D0%BA%D0%B0_(%D0%9C%D0%BE%D1%80%D0%B4%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.40805555555555,40.89611111111111,1
1425,"Кишкино (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%9A%D0%B8%D1%88%D0%BA%D0%B8%D0%BD%D0%BE_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.33972222222222,42.38972222222222,1
1426,"Чичерино (Мордовский район)","https://ru.wikipedia.org/wiki/%D0%A7%D0%B8%D1%87%D0%B5%D1%80%D0%B8%D0%BD%D0%BE_(%D0%9C%D0%BE%D1%80%D0%B4%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.382777777777775,40.66111111111111,1
1427,"Берёзовка (Кирсановский район)","https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D1%91%D0%B7%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%9A%D0%B8%D1%80%D1%81%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.81111111111111,42.22805555555556,1
1428,"Перкинский лесокомбинат","https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%80%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%BB%D0%B5%D1%81%D0%BE%D0%BA%D0%BE%D0%BC%D0%B1%D0%B8%D0%BD%D0%B0%D1%82",53.09805555555556,41.59388888888889,1
1429,"Мордвиновка (Каменский сельсовет)","https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D1%80%D0%B4%D0%B2%D0%B8%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%9A%D0%B0%D0%BC%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%81%D0%B5%D0%BB%D1%8C%D1%81%D0%BE%D0%B2%D0%B5%D1%82)",52.03111111111111,41.77027777777778,1
1430,"Варварино (Мордовский район)","https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D1%80%D0%B2%D0%B0%D1%80%D0%B8%D0%BD%D0%BE_(%D0%9C%D0%BE%D1%80%D0%B4%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.35777777777778,40.572500000000005,1
1431,"Кончаки (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D1%87%D0%B0%D0%BA%D0%B8_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.67361111111111,42.54694444444444,1
1432,"Мельничный (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%BB%D1%8C%D0%BD%D0%B8%D1%87%D0%BD%D1%8B%D0%B9_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.80611111111111,42.82833333333333,1
1433,"Покровка (Инжавинский район)","https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BA%D1%80%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%98%D0%BD%D0%B6%D0%B0%D0%B2%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.382777777777775,42.70527777777778,1
1434,"Восход (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%81%D1%85%D0%BE%D0%B4_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.74805555555556,42.61694444444444,1
1435,"Кезьминка","https://ru.wikipedia.org/wiki/%D0%9A%D0%B5%D0%B7%D1%8C%D0%BC%D0%B8%D0%BD%D0%BA%D0%B0",52.59,42.6825,1
1436,"Балакирево (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%BB%D0%B0%D0%BA%D0%B8%D1%80%D0%B5%D0%B2%D0%BE_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.4175,42.77388888888889,1
1437,"Берёзовка (Сосновский район)","https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D1%91%D0%B7%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%A1%D0%BE%D1%81%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",53.00361111111111,41.20277777777778,1
1438,"Михайловка (Александровский сельсовет)","https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%81%D0%B5%D0%BB%D1%8C%D1%81%D0%BE%D0%B2%D0%B5%D1%82)",51.927499999999995,40.79694444444444,1
1439,"Ерёминка (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%95%D1%80%D1%91%D0%BC%D0%B8%D0%BD%D0%BA%D0%B0_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.041666666666664,40.676944444444445,1
1440,"Чекмари (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%BA%D0%BC%D0%B0%D1%80%D0%B8_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",53.020833333333336,41.28444444444444,1
1441,"Космачёвка","https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%81%D0%BC%D0%B0%D1%87%D1%91%D0%B2%D0%BA%D0%B0",53.30888888888889,41.3725,1
1442,"Недобровка","https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D0%B4%D0%BE%D0%B1%D1%80%D0%BE%D0%B2%D0%BA%D0%B0",52.0675,41.99,1
1443,"Чичкановский","https://ru.wikipedia.org/wiki/%D0%A7%D0%B8%D1%87%D0%BA%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9",52.04805555555556,41.784166666666664,1
1444,"Ново-Александровка (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B2%D0%BE-%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.280277777777776,41.99138888888889,1
1445,"Леоновка (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.32777777777778,42.26083333333333,1
1446,"Михайловка (Ржаксинский район)","https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%A0%D0%B6%D0%B0%D0%BA%D1%81%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.01444444444444,41.92055555555555,1
1447,"Андреевка (Сосновский район, Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B5%D0%B2%D0%BA%D0%B0_(%D0%A1%D0%BE%D1%81%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD,_%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",53.30777777777777,41.00527777777778,1
1448,"Шабловка (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%B1%D0%BB%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.439722222222215,42.221111111111114,1
1449,"Журавлино-Вершина","https://ru.wikipedia.org/wiki/%D0%96%D1%83%D1%80%D0%B0%D0%B2%D0%BB%D0%B8%D0%BD%D0%BE-%D0%92%D0%B5%D1%80%D1%88%D0%B8%D0%BD%D0%B0",52.02611111111111,41.714444444444446,1
1450,"Берёзовка (Мордовский район)","https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D1%91%D0%B7%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%9C%D0%BE%D1%80%D0%B4%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.297777777777775,41.05166666666666,1
1451,"Пущино (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%9F%D1%83%D1%89%D0%B8%D0%BD%D0%BE_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.18694444444444,42.29361111111111,1
1452,"Трубниково (Инжавинский район)","https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D1%83%D0%B1%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2%D0%BE_(%D0%98%D0%BD%D0%B6%D0%B0%D0%B2%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.312777777777775,42.29527777777778,1
1453,"Николаевка (Ржаксинский район)","https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%BA%D0%B0_(%D0%A0%D0%B6%D0%B0%D0%BA%D1%81%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.151944444444446,41.96083333333333,1
1454,"Ковылка","https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B2%D1%8B%D0%BB%D0%BA%D0%B0",52.635,42.37833333333333,1
1455,"Несвитчено","https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D1%81%D0%B2%D0%B8%D1%82%D1%87%D0%B5%D0%BD%D0%BE",52.60611111111111,42.41972222222222,1
1456,"Можайка (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D0%B6%D0%B0%D0%B9%D0%BA%D0%B0_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.15472222222222,41.9675,1
1457,"Моршань (Кирсановский район)","https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D1%80%D1%88%D0%B0%D0%BD%D1%8C_(%D0%9A%D0%B8%D1%80%D1%81%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.66916666666666,42.73777777777778,1
1458,"Ульяновка (Кирсановский район)","https://ru.wikipedia.org/wiki/%D0%A3%D0%BB%D1%8C%D1%8F%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%9A%D0%B8%D1%80%D1%81%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.82666666666667,42.331944444444446,1
1459,"Сомовка (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BC%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.03638888888889,40.65611111111111,1
1460,"Перевоз (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%80%D0%B5%D0%B2%D0%BE%D0%B7_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.12888888888889,42.2825,1
1461,"Лесной (Кирсановский район)","https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D1%81%D0%BD%D0%BE%D0%B9_(%D0%9A%D0%B8%D1%80%D1%81%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.65222222222222,42.824444444444445,1
1462,"Беклемищево (Инжавинский район)","https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BA%D0%BB%D0%B5%D0%BC%D0%B8%D1%89%D0%B5%D0%B2%D0%BE_(%D0%98%D0%BD%D0%B6%D0%B0%D0%B2%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.406666666666666,42.72416666666667,1
1463,"Заря (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D1%80%D1%8F_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.74888888888889,41.72805555555556,1
1464,"Гавриловка (Ржаксинский район)","https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B2%D1%80%D0%B8%D0%BB%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%A0%D0%B6%D0%B0%D0%BA%D1%81%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.11222222222222,42.02111111111111,1
1465,"Семёновка (Ржаксинский район)","https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D1%91%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%A0%D0%B6%D0%B0%D0%BA%D1%81%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.1075,42.17305555555555,1
1466,"Траковка (Ржаксинский район)","https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B0%D0%BA%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%A0%D0%B6%D0%B0%D0%BA%D1%81%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.35305555555556,42.025277777777774,1
1467,"Ордруф","https://ru.wikipedia.org/wiki/%D0%9E%D1%80%D0%B4%D1%80%D1%83%D1%84",50.82805555555556,10.73277777777778,1
1468,"Казанковка (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B7%D0%B0%D0%BD%D0%BA%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.13055555555555,41.94166666666666,1
1469,"Чемлык","https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%BC%D0%BB%D1%8B%D0%BA",52.26083333333333,40.801944444444445,1
1470,"Хмелинка (село)","https://ru.wikipedia.org/wiki/%D0%A5%D0%BC%D0%B5%D0%BB%D0%B8%D0%BD%D0%BA%D0%B0_(%D1%81%D0%B5%D0%BB%D0%BE)",52.6825,42.43611111111111,1
1471,"Кареевка (Ржаксинский район)","https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%B5%D0%B5%D0%B2%D0%BA%D0%B0_(%D0%A0%D0%B6%D0%B0%D0%BA%D1%81%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.09777777777778,41.87777777777778,1
1472,"Сурки (Кирсановский район)","https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D1%80%D0%BA%D0%B8_(%D0%9A%D0%B8%D1%80%D1%81%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.68138888888889,42.53861111111111,1
1473,"Отшивка","https://ru.wikipedia.org/wiki/%D0%9E%D1%82%D1%88%D0%B8%D0%B2%D0%BA%D0%B0",52.08055555555555,40.719166666666666,1
1474,"Садовый (Ржаксинский район)","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%B4%D0%BE%D0%B2%D1%8B%D0%B9_(%D0%A0%D0%B6%D0%B0%D0%BA%D1%81%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",51.978611111111114,41.90861111111111,1
1475,"Краснохуторский","https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D1%85%D1%83%D1%82%D0%BE%D1%80%D1%81%D0%BA%D0%B8%D0%B9",52.16555555555556,41.82888888888889,1
1476,"Степановка (Ржаксинский район)","https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%A0%D0%B6%D0%B0%D0%BA%D1%81%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.02638888888889,41.99888888888889,1
1477,"Новоямское (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B2%D0%BE%D1%8F%D0%BC%D1%81%D0%BA%D0%BE%D0%B5_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",53.477222222222224,40.998333333333335,1
1478,"Чернавка (Инжавинский район)","https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BD%D0%B0%D0%B2%D0%BA%D0%B0_(%D0%98%D0%BD%D0%B6%D0%B0%D0%B2%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.17305555555555,42.42611111111111,1
1479,"Красный (Ржаксинский район)","https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D1%8B%D0%B9_(%D0%A0%D0%B6%D0%B0%D0%BA%D1%81%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.066111111111105,41.80833333333333,1
1480,"Ольшанка (Кирсановский район)","https://ru.wikipedia.org/wiki/%D0%9E%D0%BB%D1%8C%D1%88%D0%B0%D0%BD%D0%BA%D0%B0_(%D0%9A%D0%B8%D1%80%D1%81%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.80722222222222,42.24027777777778,1
1481,"Апполоновка (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%90%D0%BF%D0%BF%D0%BE%D0%BB%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.331944444444446,42.38666666666666,1
1482,"Семикинское лесничество","https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D0%B8%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%BE%D0%B5_%D0%BB%D0%B5%D1%81%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE",53.147777777777776,41.61,1
